Time,Body,Position
2535840.0,Neptune,4558857643713.309
2535840.0, Mars,248717951821.6165
2535840.0,Saturn,1506519072572.3682
2535840.0,Jupiter,816341412131.7811
2535840.0,Uranus,3001388284768.3994
2579040.0,Sun,838327.9276765696
2579040.0,Mercury,54846966886.39897
2579040.0,Venus,109149066382.49107
2579040.0,Earth,152038309681.82208
2579040.0,Neptune,4558857640379.193
2579040.0, Mars,248697746708.87692
2579040.0,Saturn,1506518755810.4556
2579040.0,Jupiter,816340520023.7454
2579040.0,Uranus,3001388214669.0864
2622240.0,Sun,866584.003022799
2622240.0,Mercury,54432417142.891754
2622240.0,Venus,109147263019.12416
2622240.0,Earth,152031946637.8377
2622240.0,Neptune,4558857636908.075
2622240.0, Mars,248677178178.01028
2622240.0,Saturn,1506518432958.5295
2622240.0,Jupiter,816339610343.1813
2622240.0,Uranus,3001388143199.4795
2661120.0,Sun,892402.4267267109
2661120.0,Mercury,54061438460.94659
2661120.0,Venus,109145488154.32812
2661120.0,Earth,152026074186.01004
2661120.0,Neptune,4558857633666.929
2661120.0, Mars,248658355965.05905
2661120.0,Saturn,1506518137184.88
2661120.0,Jupiter,816338776606.4073
2661120.0,Uranus,3001388077705.2334
2700000.0,Sun,918587.5756529231
2700000.0,Mercury,53692940503.25374
2700000.0,Venus,109143569652.6685
2700000.0,Earth,152020063984.55716
2700000.0,Neptune,4558857630314.812
2700000.0, Mars,248639239723.84412
2700000.0,Saturn,1506517836478.404
2700000.0,Jupiter,816337928636.3319
2700000.0,Uranus,3001388011101.0522
2743200.0,Sun,948111.3200445056
2743200.0,Mercury,53287085589.83358
2743200.0,Venus,109141269972.10732
2743200.0,Earth,152013224869.89755
2743200.0,Neptune,4558857626460.082
2743200.0, Mars,248617654854.44397
2743200.0,Saturn,1506517496574.7358
2743200.0,Jupiter,816336969754.3068
2743200.0,Uranus,3001387935794.631
2782080.0,Sun,975067.959640596
2782080.0,Mercury,52925652455.02686
2782080.0,Venus,109139049408.80157
2782080.0,Earth,152006925050.22055
2782080.0,Neptune,4558857622873.6875
2782080.0, Mars,248597918545.85132
2782080.0,Saturn,1506517185454.6558
2782080.0,Jupiter,816336091737.0205
2782080.0,Uranus,3001387866847.257
2820960.0,Sun,1002388.7177783143
2820960.0,Mercury,52568376566.59578
2820960.0,Venus,109136686205.57503
2820960.0,Earth,152000488540.17102
2820960.0,Neptune,4558857619176.32
2820960.0, Mars,248577888793.8613
2820960.0,Saturn,1506516869401.8816
2820960.0,Jupiter,816335199487.2042
2820960.0,Uranus,3001387796789.951
2864160.0,Sun,1033171.1234907523
2864160.0,Mercury,52177014015.379166
2864160.0,Venus,109133893668.13255
2864160.0,Earth,151993177021.4999
2864160.0,Neptune,4558857614937.981
2864160.0, Mars,248555289610.19797
2864160.0,Saturn,1506516512446.9282
2864160.0,Jupiter,816334191406.3881
2864160.0,Uranus,3001387717646.731
2907360.0,Sun,1064400.7527280087
2907360.0,Mercury,51792390991.574684
2907360.0,Venus,109130926215.80319
2907360.0,Earth,151985697787.15662
2907360.0,Neptune,4558857610562.639
2907360.0, Mars,248532328716.33212
2907360.0,Saturn,1506516149402.3467
2907360.0,Jupiter,816333165755.2958
2907360.0,Uranus,3001387637133.228
2950560.0,Sun,1096076.352573366
2950560.0,Mercury,51415324035.76529
2950560.0,Venus,109127784416.80482
2950560.0,Earth,151978051348.51376
2950560.0,Neptune,4558857606050.294
2950560.0, Mars,248509006387.53644
2950560.0,Saturn,1506515780268.199
2950560.0,Jupiter,816332122534.2922
2950560.0,Uranus,3001387555249.4453
2993760.0,Sun,1128196.645809069
2993760.0,Mercury,51046644859.00062
2993760.0,Venus,109124468871.76498
2993760.0,Earth,151970238228.0917
2993760.0,Neptune,4558857601400.947
2993760.0, Mars,248485322903.43967
2993760.0,Saturn,1506515405044.548
2993760.0,Jupiter,816331061743.7479
2993760.0,Uranus,3001387471995.3843
3036960.0,Sun,1160760.332766555
3036960.0,Mercury,50687197342.16886
3036960.0,Venus,109120980213.55418
3036960.0,Earth,151962258959.52634
3036960.0,Neptune,4558857596614.598
3036960.0, Mars,248461278548.03012
3036960.0,Saturn,1506515023731.458
3036960.0,Jupiter,816329983384.0392
3036960.0,Uranus,3001387387371.048
3080160.0,Sun,1193766.0935246362
3080160.0,Mercury,50337834330.49903
3080160.0,Venus,109117319107.18596
3080160.0,Earth,151954114087.5462
3080160.0,Neptune,4558857591691.246
3080160.0, Mars,248436873609.66116
3080160.0,Saturn,1506514636328.9932
3080160.0,Jupiter,816328887455.5491
3080160.0,Uranus,3001387301376.4365
3123360.0,Sun,1227212.5904591884
3123360.0,Mercury,49999414013.69224
3123360.0,Venus,109113486249.71179
3123360.0,Earth,151945804167.94894
3123360.0,Neptune,4558857586630.893
3123360.0, Mars,248412108381.0556
3123360.0,Saturn,1506514242837.2202
3123360.0,Jupiter,816327773958.6661
3123360.0,Uranus,3001387214011.5537
3162240.0,Sun,1257690.1279132573
3162240.0,Mercury,49704868986.76576
3162240.0,Venus,109109890346.73991
3162240.0,Earth,151938184555.45224
3162240.0,Neptune,4558857581959.4375
3162240.0, Mars,248389511852.9726
3162240.0,Saturn,1506513883488.3196
3162240.0,Jupiter,816326756790.7953
3162240.0,Uranus,3001387134211.5776
3201120.0,Sun,1288522.5654055297
3201120.0,Mercury,49420423362.18432
3201120.0,Venus,109106156277.38043
3201120.0,Earth,151930432043.10196
3201120.0,Neptune,4558857577177.012
3201120.0, Mars,248366623899.5142
3201120.0,Saturn,1506513519207.1807
3201120.0,Jupiter,816325725393.07
3201120.0,Uranus,3001387053301.6855
3244320.0,Sun,1323195.8788644157
3244320.0,Mercury,49117014657.387054
3244320.0,Venus,109101846070.17668
3244320.0,Earth,151921662838.1007
3244320.0,Neptune,4558857571733.054
3244320.0, Mars,248340851340.4181
3244320.0,Saturn,1506513108665.6965
3244320.0,Jupiter,816324562706.6558
3244320.0,Uranus,3001386962100.0522
3283200.0,Sun,1354774.2714142352
3283200.0,Mercury,48856015197.27788
3283200.0,Venus,109097822435.68317
3283200.0,Earth,151913631273.49286
3283200.0,Neptune,4558857566716.355
3283200.0, Mars,248317348944.96738
3283200.0,Saturn,1506512733972.2207
3283200.0,Jupiter,816323501269.1781
3283200.0,Uranus,3001386878847.007
3322080.0,Sun,1386704.4466193707
3322080.0,Mercury,48607019907.69513
3322080.0,Venus,109093662478.70937
3322080.0,Earth,151905468160.53503
3322080.0,Neptune,4558857561588.6875
3322080.0, Mars,248293555823.7919
3322080.0,Saturn,1506512354346.6636
3322080.0,Jupiter,816322425602.7776
3322080.0,Uranus,3001386794484.049
3365280.0,Sun,1422593.8112862965
3365280.0,Mercury,48345189780.86052
3365280.0,Venus,109088881309.247
3365280.0,Earth,151896244346.8783
3365280.0,Neptune,4558857555761.126
3365280.0, Mars,248266778355.26642
3365280.0,Saturn,1506511926756.0134
3365280.0,Jupiter,816321213730.0552
3365280.0,Uranus,3001386699445.6826
3408480.0,Sun,1458914.8848007405
3408480.0,Mercury,48099779348.84638
3408480.0,Venus,109083933785.48761
3408480.0,Earth,151886859429.91006
3408480.0,Neptune,4558857549796.564
3408480.0, Mars,248239642638.47528
3408480.0,Saturn,1506511493076.5125
3408480.0,Jupiter,816319984291.6584
3408480.0,Uranus,3001386603037.0576
3451680.0,Sun,1495666.3149943328
3451680.0,Mercury,47871530442.30559
3451680.0,Venus,109078820844.07054
3451680.0,Earth,151877314048.74652
3451680.0,Neptune,4558857543695.004
3451680.0, Mars,248212148999.52878
3451680.0,Saturn,1506511053308.2346
3451680.0,Jupiter,816318737288.0225
3451680.0,Uranus,3001386505258.178
3494880.0,Sun,1532846.767853755
3494880.0,Mercury,47661145099.927635
3494880.0,Venus,109073543452.6385
3494880.0,Earth,151867608853.36002
3494880.0,Neptune,4558857537456.442
3494880.0, Mars,248184297768.9554
